Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
"Transport, extracellular",6579,SLCO1A2,1886,104,2,Deoxycholic acid; Ursodeoxycholic acid,CHOLATEt; DHEASt; ESTRADIOLGLCt; ESTRONESt; GCHOLAt; PROSTGE2t; TCHOLAt; THYOXt; TRIODTHYt; r2139; r2140; r2141; r2142; r2143; r2144; r2145; r2146; r2147; r2148; r2149; r2150; r2151; r2152; r2153; r2154; r2155; r2156; r2157; r2158; r2159; r2160; r2161; r2162; r2163; r2164; r2165; r2166; r2167; r2168; r2169; r2170; r2171; r2172; r2173; r2174; r2175; r2176; r2177; r2178; r2179; r2180; r2181; r2182; r2183; r2184; r2185; r2186; r2187; r2188; r2189; r2190; r2191; r2192; r2193; r2194; r2195; r2196; r2197; r2203; r2204; r2205; r2206; r2207; r2208; r2209; r2210; r2211; r2212; r2213; r2214; r2215; r2216; r2217; r2308; r2309; r2310; r2311; r2312; r2482; r2483; r2484; r2485; r2486; r2487; r2488; r2489; r2490; r2491; r2492; r2493; r2494; r2495; r2496; FOLOATPtc
