Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Arginine and proline metabolism",645740,NA,31,0,302,NA,
"Arginine and proline metabolism",5831,NA,31,0,303,NA,
"Arginine and proline metabolism",5831,NA,31,0,304,NA,
"Arginine and proline metabolism",5831,NA,31,0,305,NA,
"Arginine and proline metabolism",5831,NA,31,0,306,NA,
"Arginine and proline metabolism",5831,NA,31,0,307,NA,
"Arginine and proline metabolism",5831,NA,31,0,308,NA,
"Arginine and proline metabolism",5831,NA,31,0,309,NA,
"Arginine and proline metabolism",5831,NA,31,0,310,NA,
"Arginine and proline metabolism",5831,NA,31,0,311,NA,
"Arginine and proline metabolism",5625,NA,31,0,312,NA,
"Arginine and proline metabolism",6303,NA,31,0,313,NA,
"Arginine and proline metabolism",112483,NA,31,0,314,NA,
"Arginine and proline metabolism",29920,NA,31,0,315,NA,
"Arginine and proline metabolism",29920,NA,31,0,316,NA,
"Arginine and proline metabolism",29920,NA,31,0,317,NA,
"Arginine and proline metabolism",29920,NA,31,0,318,NA,
"Arginine and proline metabolism",29920,NA,31,0,319,NA,
"Arginine and proline metabolism",65263,NA,31,0,320,NA,
"Arginine and proline metabolism",58510,NA,31,0,321,NA,
"Arginine and proline metabolism",4953,NA,31,0,322,NA,
"Arginine and proline metabolism",8974,NA,31,0,323,NA,
"Arginine and proline metabolism",8974,NA,31,0,324,NA,
"Arginine and proline metabolism",5033,NA,31,0,325,NA,
"Arginine and proline metabolism",5033,NA,31,0,326,NA,
"Arginine and proline metabolism",283208,NA,31,0,327,NA,
"Arginine and proline metabolism",283208,NA,31,0,328,NA,
"Beta-Alanine metabolism",8639,NA,8,0,329,NA,
"Beta-Alanine metabolism",26,NA,8,0,330,NA,
"Beta-Alanine metabolism",314,NA,8,0,331,NA,
"Beta-Alanine metabolism",314,NA,8,0,332,NA,
"Beta-Alanine metabolism",18,NA,8,0,333,NA,
"Beta-Alanine metabolism",18,NA,8,0,334,NA,
"Beta-Alanine metabolism",2571,NA,8,0,335,NA,
"Beta-Alanine metabolism",2571,NA,8,0,336,NA,
"Beta-Alanine metabolism",216,ALDH1A1,8,1,1,Emodin,BAMPPALDOX
"Beta-Alanine metabolism",8854,NA,8,1,338,NA,BAMPPALDOX
"Beta-Alanine metabolism",501,NA,8,1,339,NA,BAMPPALDOX
"Beta-Alanine metabolism",501,NA,8,1,340,NA,BAMPPALDOX
"Beta-Alanine metabolism",8854,NA,8,1,341,NA,BAMPPALDOX
"Beta-Alanine metabolism",223,NA,8,1,342,NA,BAMPPALDOX
"Beta-Alanine metabolism",223,NA,8,1,343,NA,BAMPPALDOX
"Beta-Alanine metabolism",223,NA,8,1,344,NA,BAMPPALDOX
"Beta-Alanine metabolism",224,NA,8,1,345,NA,BAMPPALDOX
"Beta-Alanine metabolism",224,NA,8,1,346,NA,BAMPPALDOX
"Beta-Alanine metabolism",8854,NA,8,1,347,NA,BAMPPALDOX
"Beta-Alanine metabolism",219,NA,8,0,348,NA,
"Beta-Alanine metabolism",217,NA,8,0,349,NA,
"Beta-Alanine metabolism",84735,NA,8,0,350,NA,
"Beta-Alanine metabolism",55748,NA,8,0,351,NA,
"Beta-Alanine metabolism",57571,NA,8,0,352,NA,
"Bile acid synthesis",130,NA,164,0,353,NA,
"Bile acid synthesis",127,NA,164,0,354,NA,
"Bile acid synthesis",125,NA,164,0,355,NA,
"Bile acid synthesis",124,NA,164,0,356,NA,
"Bile acid synthesis",131,NA,164,0,357,NA,
"Bile acid synthesis",126,NA,164,0,358,NA,
"Bile acid synthesis",128,NA,164,0,359,NA,
"Bile acid synthesis",218,NA,164,0,360,NA,
"Bile acid synthesis",6822,NA,164,0,361,NA,
"Bile acid synthesis",6822,NA,164,0,362,NA,
"Bile acid synthesis",6822,NA,164,0,363,NA,
"Bile acid synthesis",6822,NA,164,0,364,NA,
"Bile acid synthesis",6822,NA,164,0,365,NA,
"Bile acid synthesis",6822,NA,164,0,366,NA,
"Bile acid synthesis",6822,NA,164,0,367,NA,
"Bile acid synthesis",6822,NA,164,0,368,NA,
"Bile acid synthesis",6822,NA,164,0,369,NA,
"Bile acid synthesis",6822,NA,164,0,370,NA,
"Bile acid synthesis",6822,NA,164,0,371,NA,
"Bile acid synthesis",6822,NA,164,0,372,NA,
"Bile acid synthesis",6822,NA,164,0,373,NA,
"Bile acid synthesis",6822,NA,164,0,374,NA,
"Bile acid synthesis",3032,NA,164,0,375,NA,
"Bile acid synthesis",10449,NA,164,0,376,NA,
"Bile acid synthesis",30,NA,164,0,377,NA,
"Bile acid synthesis",30,NA,164,0,378,NA,
"Bile acid synthesis",28976,NA,164,0,379,NA,
"Bile acid synthesis",51,NA,164,0,380,NA,
"Bile acid synthesis",8309,NA,164,0,381,NA,
"Bile acid synthesis",8309,NA,164,0,382,NA,
"Bile acid synthesis",1109,NA,164,0,383,NA,
"Bile acid synthesis",1109,NA,164,0,384,NA,
"Bile acid synthesis",1109,NA,164,0,385,NA,
"Bile acid synthesis",1109,NA,164,0,386,NA,
"Bile acid synthesis",1109,NA,164,0,387,NA,
"Bile acid synthesis",1109,NA,164,0,388,NA,
"Bile acid synthesis",1109,NA,164,0,389,NA,
"Bile acid synthesis",1109,NA,164,0,390,NA,
"Bile acid synthesis",6718,NA,164,0,391,NA,
"Bile acid synthesis",6718,NA,164,0,392,NA,
"Bile acid synthesis",6718,NA,164,0,393,NA,
"Bile acid synthesis",6718,NA,164,0,394,NA,
"Bile acid synthesis",6718,NA,164,0,395,NA,
"Bile acid synthesis",6718,NA,164,0,396,NA,
"Bile acid synthesis",501,NA,164,0,397,NA,
"Bile acid synthesis",501,NA,164,0,398,NA,
"Bile acid synthesis",223,NA,164,0,399,NA,
"Bile acid synthesis",223,NA,164,0,400,NA,
"Bile acid synthesis",224,NA,164,0,401,NA,
"Bile acid synthesis",219,NA,164,0,402,NA,
"Bile acid synthesis",219,NA,164,0,403,NA,
"Bile acid synthesis",217,NA,164,0,404,NA,
"Bile acid synthesis",217,NA,164,0,405,NA,
"Bile acid synthesis",23600,NA,164,0,406,NA,
"Bile acid synthesis",23600,NA,164,0,407,NA,
"Bile acid synthesis",23600,NA,164,0,408,NA,
"Bile acid synthesis",23600,NA,164,0,409,NA,
"Bile acid synthesis",23600,NA,164,0,410,NA,
"Bile acid synthesis",23600,NA,164,0,411,NA,
"Bile acid synthesis",23600,NA,164,0,412,NA,
"Bile acid synthesis",10998,NA,164,0,413,NA,
"Bile acid synthesis",10998,NA,164,0,414,NA,
"Bile acid synthesis",10998,NA,164,0,415,NA,
"Bile acid synthesis",10998,NA,164,0,416,NA,
"Bile acid synthesis",10998,NA,164,0,417,NA,
"Bile acid synthesis",10998,NA,164,0,418,NA,
"Bile acid synthesis",10998,NA,164,0,419,NA,
"Bile acid synthesis",10998,NA,164,0,420,NA,
"Bile acid synthesis",10998,NA,164,0,421,NA,
"Bile acid synthesis",570,NA,164,0,422,NA,
"Bile acid synthesis",570,NA,164,0,423,NA,
"Bile acid synthesis",570,NA,164,0,424,NA,
"Bile acid synthesis",570,NA,164,0,425,NA,
"Bile acid synthesis",570,NA,164,0,426,NA,
"Bile acid synthesis",570,NA,164,0,427,NA,
"Bile acid synthesis",570,NA,164,0,428,NA,
"Bile acid synthesis",570,NA,164,0,429,NA,
"Bile acid synthesis",570,NA,164,0,430,NA,
"Bile acid synthesis",570,NA,164,0,431,NA,
"Bile acid synthesis",570,NA,164,0,432,NA,
"Bile acid synthesis",570,NA,164,0,433,NA,
"Bile acid synthesis",570,NA,164,0,434,NA,
"Bile acid synthesis",570,NA,164,0,435,NA,
"Bile acid synthesis",570,NA,164,0,436,NA,
"Bile acid synthesis",570,NA,164,0,437,NA,
"Bile acid synthesis",570,NA,164,0,438,NA,
"Bile acid synthesis",570,NA,164,0,439,NA,
"Bile acid synthesis",570,NA,164,0,440,NA,
"Bile acid synthesis",8714,NA,164,0,441,NA,
"Bile acid synthesis",8714,NA,164,0,442,NA,
"Bile acid synthesis",3295,NA,164,0,443,NA,
"Bile acid synthesis",3295,NA,164,0,444,NA,
"Bile acid synthesis",3295,NA,164,0,445,NA,
"Bile acid synthesis",3295,NA,164,0,446,NA,
"Bile acid synthesis",3295,NA,164,0,447,NA,
"Bile acid synthesis",9023,NA,164,0,448,NA,
"Bile acid synthesis",9023,NA,164,0,449,NA,
"Bile acid synthesis",9023,NA,164,0,450,NA,
"Bile acid synthesis",9023,NA,164,0,451,NA,
"Bile acid synthesis",8647,NA,164,0,452,NA,
"Bile acid synthesis",8647,NA,164,0,453,NA,
"Bile acid synthesis",1581,NA,164,0,454,NA,
"Bile acid synthesis",1581,NA,164,0,455,NA,
"Bile acid synthesis",11001,NA,164,0,456,NA,
"Bile acid synthesis",11001,NA,164,0,457,NA,
"Bile acid synthesis",11001,NA,164,0,458,NA,
"Bile acid synthesis",11001,NA,164,0,459,NA,
"Bile acid synthesis",11001,NA,164,0,460,NA,
"Bile acid synthesis",11001,NA,164,0,461,NA,
"Bile acid synthesis",11001,NA,164,0,462,NA,
"Bile acid synthesis",11001,NA,164,0,463,NA,
"Bile acid synthesis",3283,NA,164,0,464,NA,
"Bile acid synthesis",3283,NA,164,0,465,NA,
"Bile acid synthesis",3283,NA,164,0,466,NA,
"Bile acid synthesis",3284,NA,164,0,467,NA,
"Bile acid synthesis",3284,NA,164,0,468,NA,
"Bile acid synthesis",3284,NA,164,0,469,NA,
"Bile acid synthesis",80270,NA,164,0,470,NA,
"Bile acid synthesis",80270,NA,164,0,471,NA,
"Bile acid synthesis",80270,NA,164,0,472,NA,
"Bile acid synthesis",80270,NA,164,0,473,NA,
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1576,CYP3A4,164,7,1,Emodin,HMR_1838; 3DHCAS; 3DHCDCAS; 3DHDCAS; 3DHLCAS; CDCA6AH; TCDCA6AH
"Bile acid synthesis",1593,NA,164,0,481,NA,
"Bile acid synthesis",1593,NA,164,0,482,NA,
"Bile acid synthesis",1593,NA,164,0,483,NA,
"Bile acid synthesis",1593,NA,164,0,484,NA,
"Bile acid synthesis",1593,NA,164,0,485,NA,
"Bile acid synthesis",1593,NA,164,0,486,NA,
"Bile acid synthesis",1593,NA,164,0,487,NA,
"Bile acid synthesis",1593,NA,164,0,488,NA,
"Bile acid synthesis",1593,NA,164,0,489,NA,
"Bile acid synthesis",1593,NA,164,0,490,NA,
"Bile acid synthesis",1593,NA,164,0,491,NA,
"Bile acid synthesis",1593,NA,164,0,492,NA,
"Bile acid synthesis",1593,NA,164,0,493,NA,
"Bile acid synthesis",1593,NA,164,0,494,NA,
"Bile acid synthesis",1593,NA,164,0,495,NA,
"Bile acid synthesis",1593,NA,164,0,496,NA,
"Bile acid synthesis",1593,NA,164,0,497,NA,
"Bile acid synthesis",1593,NA,164,0,498,NA,
"Bile acid synthesis",1593,NA,164,0,499,NA,
"Bile acid synthesis",1593,NA,164,0,500,NA,
"Bile acid synthesis",1593,NA,164,0,501,NA,
"Bile acid synthesis",1593,NA,164,0,502,NA,
"Bile acid synthesis",1593,NA,164,0,503,NA,
"Bile acid synthesis",51302,NA,164,0,504,NA,
"Bile acid synthesis",51302,NA,164,0,505,NA,
"Bile acid synthesis",10858,NA,164,0,506,NA,
"Bile acid synthesis",10858,NA,164,0,507,NA,
"Bile acid synthesis",9420,NA,164,0,508,NA,
"Bile acid synthesis",9420,NA,164,0,509,NA,
"Bile acid synthesis",9420,NA,164,0,510,NA,
"Bile acid synthesis",1582,NA,164,0,511,NA,
"Bile acid synthesis",1582,NA,164,0,512,NA,
"Bile acid synthesis",1582,NA,164,0,513,NA,
"Bile acid synthesis",1582,NA,164,0,514,NA,
"Bile acid synthesis",1582,NA,164,0,515,NA,
"Bile acid synthesis",8310,NA,164,0,516,NA,
"Bile acid synthesis",10965,NA,164,0,517,NA,
"Bile acid synthesis",10965,NA,164,0,518,NA,
"Bile acid synthesis",10005,NA,164,0,519,NA,
"Bile acid synthesis",10005,NA,164,0,520,NA,
"Bile acid synthesis",122970,NA,164,0,521,NA,
"Bile acid synthesis",6342,NA,164,0,522,NA,
"Bile acid synthesis",6342,NA,164,0,523,NA,
"Bile acid synthesis",6342,NA,164,0,524,NA,
"Bile acid synthesis",6342,NA,164,0,525,NA,
"Bile acid synthesis",412,NA,164,0,526,NA,
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",54659,UGT1A3,164,6,1,Emodin,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,533,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,534,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,535,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,536,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,537,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,538,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,539,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,540,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,541,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,542,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,543,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,544,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,545,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,546,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,547,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7364,NA,164,2,548,NA,LCA24GSc; LCA24GSr
"Bile acid synthesis",7363,NA,164,0,549,NA,
"Bile acid synthesis",7363,NA,164,0,550,NA,
"Bile acid synthesis",7363,NA,164,0,551,NA,
"Bile acid synthesis",7363,NA,164,0,552,NA,
"Bile acid synthesis",8833,NA,164,0,553,NA,
"Bile acid synthesis",11332,NA,164,0,554,NA,
"Bile acid synthesis",11332,NA,164,0,555,NA,
"Bile acid synthesis",641371,NA,164,0,556,NA,
"Bile acid synthesis",641371,NA,164,0,557,NA,
"Bile acid synthesis",641371,NA,164,0,558,NA,
"Bile acid synthesis",641372,NA,164,0,559,NA,
"Bile acid synthesis",641372,NA,164,0,560,NA,
"Bile acid synthesis",641372,NA,164,0,561,NA,
"Bile acid synthesis",85320,NA,164,0,562,NA,
"Bile acid synthesis",85320,NA,164,0,563,NA,
"Bile acid synthesis",4645,NA,164,0,564,NA,
"Bile acid synthesis",10941,NA,164,6,565,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,566,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,567,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,568,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,569,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,570,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,571,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,572,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,573,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,574,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,575,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,576,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,577,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,578,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,579,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,580,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,581,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,582,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,583,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",10941,NA,164,6,584,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,585,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,586,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,587,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,588,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,589,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,590,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,591,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,592,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,593,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,594,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,595,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,596,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,597,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Bile acid synthesis",79799,NA,164,6,598,NA,CDCA24GSc; CDCA24GSr; HDCA24GSc; HDCA24GSr; LCA24GSc; LCA24GSr
"Cytochrome metabolism",6818,NA,15,0,599,NA,
"Cytochrome metabolism",6799,NA,15,0,600,NA,
"Cytochrome metabolism",6817,NA,15,0,601,NA,
"Cytochrome metabolism",6799,NA,15,0,602,NA,
"Cytochrome metabolism",6818,NA,15,0,603,NA,
"Cytochrome metabolism",6817,NA,15,0,604,NA,
"Cytochrome metabolism",6817,NA,15,0,605,NA,
"Cytochrome metabolism",6817,NA,15,0,606,NA,
"Cytochrome metabolism",6818,NA,15,0,607,NA,
"Cytochrome metabolism",6817,NA,15,0,608,NA,
"Cytochrome metabolism",1571,NA,15,0,609,NA,
"Cytochrome metabolism",1579,NA,15,0,610,NA,
"Cytochrome metabolism",1579,NA,15,0,611,NA,
"Cytochrome metabolism",1579,NA,15,0,612,NA,
"Cytochrome metabolism",1557,CYP2C19,15,1,1,Emodin,P4502C19
"Cytochrome metabolism",1576,CYP3A4,15,1,1,Emodin,P4503A4
"Cytochrome metabolism",1553,NA,15,0,615,NA,
"Cytochrome metabolism",1548,NA,15,0,616,NA,
"Cytochrome metabolism",1562,NA,15,0,617,NA,
"Cytochrome metabolism",1558,NA,15,0,618,NA,
"Cytochrome metabolism",1558,NA,15,0,619,NA,
"Cytochrome metabolism",1559,CYP2C9,15,1,1,Emodin,P4502C9
"Cytochrome metabolism",1565,CYP2D6,15,1,1,Emodin,P4502D6
"Cytochrome metabolism",1572,NA,15,0,622,NA,
"Cytochrome metabolism",1577,NA,15,0,623,NA,
"Cytochrome metabolism",66002,NA,15,0,624,NA,
"Drug metabolism",6566,NA,173,0,625,NA,
"Drug metabolism",6817,NA,173,0,626,NA,
"Drug metabolism",316,NA,173,0,627,NA,
"Drug metabolism",3032,NA,173,0,628,NA,
"Drug metabolism",3030,NA,173,0,629,NA,
"Drug metabolism",30,NA,173,1,630,NA,PROFVSCOAhc
"Drug metabolism",30,NA,173,1,631,NA,PROFVSCOAhc
"Drug metabolism",30,NA,173,1,632,NA,PROFVSCOAhc
"Drug metabolism",51,NA,173,1,633,NA,PROFVSCOAhc
"Drug metabolism",51,NA,173,1,634,NA,PROFVSCOAhc
"Drug metabolism",51,NA,173,1,635,NA,PROFVSCOAhc
"Drug metabolism",1571,NA,173,0,636,NA,
"Drug metabolism",9154,NA,173,0,637,NA,
"Drug metabolism",64078,NA,173,0,638,NA,
"Drug metabolism",64078,NA,173,0,639,NA,
"Drug metabolism",9153,NA,173,0,640,NA,
"Drug metabolism",23600,NA,173,0,641,NA,
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",10599,SLCO1B1,173,11,1,Emodin,2HATVACIDthc; 2HATVLACthc; 35DHPVSthc; 3HPVSthc; 3ISPVSthc; 4HATVACIDthc; 4HATVLACthc; 6EPVSthc; ATVLACThc; CRVSthc; SMVthep
"Drug metabolism",1244,NA,173,0,653,NA,
"Drug metabolism",1244,NA,173,0,654,NA,
"Drug metabolism",1244,NA,173,0,655,NA,
"Drug metabolism",1244,NA,173,0,656,NA,
"Drug metabolism",1244,NA,173,0,657,NA,
"Drug metabolism",1244,NA,173,0,658,NA,
"Drug metabolism",1244,NA,173,0,659,NA,
"Drug metabolism",1244,NA,173,0,660,NA,
"Drug metabolism",1244,NA,173,0,661,NA,
"Drug metabolism",1244,NA,173,0,662,NA,
"Drug metabolism",1244,NA,173,0,663,NA,
